0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,Target
0.297763718,0.740891777,0.631570587,0.42305077,0.622713727,0.2645550425564282,0.297378374,0.624837403,0.621205895,0.649194925,0.607017185,0.27676449943685866,0.415327045,0.527572625,0.302709214,0.573597832,0.587569334,0.38632724631532744,0.056119959,0.494496272,0.427604171,0.600314344,0.422855206,0.23123465432818346,0.087513695,0.536674929,0.617029043,0.561018733,0.351397753,0.31325025867191314,0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,1
0.297378374,0.624837403,0.621205895,0.649194925,0.607017185,0.27676449943685866,0.415327045,0.527572625,0.302709214,0.573597832,0.587569334,0.38632724631532744,0.056119959,0.494496272,0.427604171,0.600314344,0.422855206,0.23123465432818346,0.087513695,0.536674929,0.617029043,0.561018733,0.351397753,0.31325025867191314,0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0
0.415327045,0.527572625,0.302709214,0.573597832,0.587569334,0.38632724631532744,0.056119959,0.494496272,0.427604171,0.600314344,0.422855206,0.23123465432818346,0.087513695,0.536674929,0.617029043,0.561018733,0.351397753,0.31325025867191314,0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0
0.056119959,0.494496272,0.427604171,0.600314344,0.422855206,0.23123465432818346,0.087513695,0.536674929,0.617029043,0.561018733,0.351397753,0.31325025867191314,0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0
0.087513695,0.536674929,0.617029043,0.561018733,0.351397753,0.31325025867191314,0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0
0.281285412,0.457714164,0.502186226,0.576167271,0.33566837,0.48031064459682593,0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0
0.206194813,0.243932311,0.338289335,0.380098202,0.211422815,0.5195077940126624,0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0
0.427374555,0.80045814,0.563436389,0.438820816,0.189699989,0.7132031815415698,0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0
0.223662654,0.547238762,0.391031805,0.343887459,0.168678798,0.5675219392115948,0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0
0.13961605,0.579825989,0.759807755,0.437394875,0.074975475,0.5752224009414303,0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0
0.619274795,0.518622507,0.723113836,0.544718654,0.167442246,0.8839770595254131,0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0
0.337370617,0.427739718,0.584860404,0.47879287,0.178944038,0.6500092446505823,0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0
0.386254701,0.50144241,0.69609715,0.619984549,0.170582815,0.6956578024854104,0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0
0.137541969,0.311751913,0.505603016,0.325712039,0.193999832,0.47865607366589746,0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0
0.284269546,0.831983335,0.60857123,0.522660285,0.250586928,0.5505359040978965,0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0
0.393487098,0.360719899,0.713249589,0.31288887,0.282856198,0.6118960100218226,0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0
0.183167737,0.387901933,0.532160089,0.473945289,0.276233598,0.44946412062212615,0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0
0.437616336,0.467310189,0.458578398,0.551464344,0.27917914,0.6500177108596732,0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0
0.274893552,0.699256141,0.24556686,0.436913253,0.293913175,0.5085100783596652,0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0
0.326384375,0.528340978,0.48386371,0.528765318,0.347627853,0.5067367317063969,0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0
0.274715565,0.360501982,0.617092911,0.347508493,0.24853242,0.544555673666584,0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0.407810206,0.577815767,0.787899731,0.464540685,0.305320322,0.6054042003139934,0
0.683713031,0.69472852,0.635053148,0.263055124,0.348140698,0.7912688276704312,0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0.407810206,0.577815767,0.787899731,0.464540685,0.305320322,0.6054042003139934,0.498077763,0.593373483,0.514235236,0.414123901,0.369559419,0.6261598172183016,0
0.372750463,0.624495566,0.570203558,0.529473499,0.344256872,0.5463980697228275,0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0.407810206,0.577815767,0.787899731,0.464540685,0.305320322,0.6054042003139934,0.498077763,0.593373483,0.514235236,0.414123901,0.369559419,0.6261598172183016,0.40356138,0.299287762,0.46422987,0.305137627,0.288987643,0.615040107455483,0
0.198714845,0.598652873,0.416530876,0.671874839,0.361850226,0.3935892777083019,0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0.407810206,0.577815767,0.787899731,0.464540685,0.305320322,0.6054042003139934,0.498077763,0.593373483,0.514235236,0.414123901,0.369559419,0.6261598172183016,0.40356138,0.299287762,0.46422987,0.305137627,0.288987643,0.615040107455483,0.355725286,0.503527736,0.45798546,0.259414136,0.284091192,0.5807991734887497,0
0.512090819,0.622446786,0.205563917,0.343152092,0.427371756,0.5912333906406191,0.171526058,0.847721925,0.423303463,0.609272885,0.363535632,0.37056441614026997,0.409810599,0.819637881,0.451354094,0.467856475,0.42871825,0.5085993670819334,0.048388313,0.434235289,0.45009256,0.302404898,0.316776046,0.30965893775006414,0.153635659,0.744322407,0.586985315,0.326900995,0.281902206,0.4213943864394337,0.407810206,0.577815767,0.787899731,0.464540685,0.305320322,0.6054042003139934,0.498077763,0.593373483,0.514235236,0.414123901,0.369559419,0.6261598172183016,0.40356138,0.299287762,0.46422987,0.305137627,0.288987643,0.615040107455483,0.355725286,0.503527736,0.45798546,0.259414136,0.284091192,0.5807991734887497,0.324816051,0.417311314,0.514360971,0.361066594,0.320357972,0.5272316695911676,0
